order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type,date,year,month,month_name,day,day_name,hour,dayofweek,week,quarter,is_weekend
121464,201,2025-05-14 05:04:51,2025-05-14,Breakfast,Takeout,Coffee,,1,1.77,0.0,0.13,1.9,Cash,2025-05-14,2025,5,May,14,Wednesday,5,2,20,2,0
121465,401,2025-08-06 11:24:20,2025-08-06,Morning,Takeout,Bottled Water,Sugar-Free Syrup,2,1.49,0.0,,3.92,GiftCard,2025-08-06,2025,8,August,6,Wednesday,11,2,32,3,0
121466,201,2025-07-11 11:48:22,2025-07-11,Lunch,Takeout,Soft Drink (Medium),Almond Milk,4,1.88,0.0,0.72,11.04,Card,2025-07-11,2025,7,July,11,Friday,11,4,28,3,0
121467,202,2025-05-06 10:09:37,2025-05-06,Breakfast,Dine-In,Egg Muffin,,1,3.34,0.0,0.27,4.81,Card,2025-05-06,2025,5,May,6,Tuesday,10,1,19,2,0
121468,101,2025-06-09 20:43:28,2025-06-09,Dinner,Takeout,Double Cheeseburger Combo,,1,9.39,0.0,0.7,10.09,Cash,2025-06-09,2025,6,June,9,Monday,20,0,24,2,0
121469,103,2025-07-25 05:17:34,2025-07-25,Breakfast,Drive-Thru,Apple Pie,Cinnamon,1,1.65,0.0,,1.86,Cash,2025-07-25,2025,7,July,25,Friday,5,4,30,3,0
121470,301,2025-07-09 11:26:12,2025-07-09,Lunch,Drive-Thru,Cheeseburger Combo,,2,9.09,0.0,1.27,19.45,Card,2025-07-09,2025,7,July,9,Wednesday,11,2,28,3,0
121471,201,2025-05-30 11:05:36,2025-05-30,Lunch,Drive-Thru,French Fries,Large Size,1,2.47,0.0,0.21,3.28,Card,2025-05-30,2025,5,May,30,Friday,11,4,22,2,0
121472,401,2025-06-26 23:50:43,2025-06-26,Late Night,Drive-Thru,Chicken Sandwich,,1,5.34,0.0,0.46,6.8,Card,2025-06-26,2025,6,June,26,Thursday,23,3,26,2,0
121473,101,2025-05-24 11:15:30,2025-05-24,Lunch,Delivery,Double Cheeseburger Combo,,1,10.0,0.0,0.8,10.8,Card,2025-05-24,2025,5,May,24,Saturday,11,5,21,2,1
121474,501,2025-04-25 11:09:30,2025-04-25,Lunch,Drive-Thru,Chicken Sandwich,,2,5.1,0.0,0.82,11.02,GiftCard,2025-04-25,2025,4,April,25,Friday,11,4,17,2,0
121475,301,2025-04-19 11:40:47,2025-04-19,Lunch,Drive-Thru,French Fries,Extra Sauce,2,2.82,0.0,0.4,6.54,MobilePay,2025-04-19,2025,4,April,19,Saturday,11,5,16,2,1
121476,403,2025-05-28 13:22:16,2025-05-28,Lunch,Dine-In,Double Cheeseburger Combo,,1,9.93,0.0,,,Card,2025-05-28,2025,5,May,28,Wednesday,13,2,22,2,0
121477,301,2025-05-22 18:41:37,2025-05-22,Dinner,Takeout,Veggie Burger,Add Jalapenos,1,5.39,0.0,0.35,6.14,Cash,2025-05-22,2025,5,May,22,Thursday,18,3,21,2,0
121478,402,2025-04-17 15:21:41,2025-04-17,Afternoon,Drive-Thru,Onion Rings,Large Size,2,2.89,0.0,0.63,7.61,MobilePay,2025-04-17,2025,4,April,17,Thursday,15,3,16,2,0
121479,201,2025-08-08 19:19:08,2025-08-08,Dinner,Delivery,Spicy Chicken Combo,,1,9.07,0.0,0.66,9.73,Card,2025-08-08,2025,8,August,8,Friday,19,4,32,3,0
121480,401,2025-04-16 11:06:57,2025-04-16,Lunch,Takeout,Spicy Chicken Sandwich,,1,5.92,0.0,0.44,6.36,Cash,2025-04-16,2025,4,April,16,Wednesday,11,2,16,2,0
121481,301,2025-05-25 07:28:26,2025-05-25,Breakfast,Takeout,Egg Muffin,Cinnamon,1,3.15,0.0,0.28,3.53,Unknown,2025-05-25,2025,5,May,25,Sunday,7,6,21,2,1
121482,301,2025-06-01 10:57:12,2025-06-01,Morning,Takeout,Side Salad,,2,3.21,0.0,0.39,6.81,Card,2025-06-01,2025,6,June,1,Sunday,10,6,22,2,1
121483,102,2025-07-15 07:24:20,2025-07-15,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,1,3.64,0.0,0.42,5.06,Card,2025-07-15,2025,7,July,15,Tuesday,7,1,29,3,0
121484,103,2025-05-29 20:14:14,2025-05-29,Dinner,Takeout,Spicy Chicken Sandwich,Add Jalapenos,1,5.73,0.0,0.37,6.5,Card,2025-05-29,2025,5,May,29,Thursday,20,3,22,2,0
121485,103,2025-06-22 14:43:11,2025-06-22,Lunch,Takeout,Cheeseburger Combo,,1,8.96,0.0,0.65,9.61,Card,2025-06-22,2025,6,June,22,Sunday,14,6,25,2,1
121486,403,2025-04-16 13:46:02,2025-04-16,Lunch,Takeout,Veggie Burger,,1,4.74,0.0,0.33,5.07,Cash,2025-04-16,2025,4,April,16,Wednesday,13,2,16,2,0
121487,202,2025-04-26 10:36:55,2025-04-26,Morning,Takeout,Brownie,Cinnamon,1,1.66,0.0,0.13,1.89,GiftCard,2025-04-26,2025,4,April,26,Saturday,10,5,17,2,1
121488,401,2025-05-24 21:18:20,2025-05-24,Dinner,Dine-In,Double Cheeseburger Combo,,1,9.23,0.0,,,Cash,2025-05-24,2025,5,May,24,Saturday,21,5,21,2,1
121489,103,2025-06-12 12:59:17,2025-06-12,Lunch,Drive-Thru,Chicken Sandwich Combo,Extra Sauce,1,9.62,0.0,0.89,10.76,Cash,2025-06-12,2025,6,June,12,Thursday,12,3,24,2,0
121490,402,2025-04-22 18:55:55,2025-04-22,Dinner,Drive-Thru,Cheeseburger,,1,4.31,0.0,0.28,4.59,Card,2025-04-22,2025,4,April,22,Tuesday,18,1,17,2,0
121491,402,2025-06-20 08:53:22,2025-06-20,Breakfast,Takeout,Egg Muffin,,1,3.88,0.0,0.23,4.11,Cash,2025-06-20,2025,6,June,20,Friday,8,4,25,2,0
121492,103,2025-05-13 10:23:39,2025-05-13,Morning,Drive-Thru,Soft Drink (Medium),,2,1.69,0.0,0.25,3.63,GiftCard,2025-05-13,2025,5,May,13,Tuesday,10,1,20,2,0
121493,501,2025-07-11 21:21:19,2025-07-11,Dinner,Dine-In,Spicy Chicken Combo,,1,9.38,0.0,0.61,9.99,MobilePay,2025-07-11,2025,7,July,11,Friday,21,4,28,3,0
121494,102,2025-08-05 12:21:03,2025-08-05,Lunch,Drive-Thru,Chicken Sandwich,,1,5.96,0.0,0.42,6.38,Cash,2025-08-05,2025,8,August,5,Tuesday,12,1,32,3,0
121495,401,2025-07-09 20:36:15,2025-07-09,Dinner,Drive-Thru,Chicken Sandwich Combo,,1,9.99,0.0,0.8,10.79,Card,2025-07-09,2025,7,July,9,Wednesday,20,2,28,3,0
121496,103,2025-05-28 14:38:21,2025-05-28,Lunch,Dine-In,Chicken Sandwich Combo,,1,10.02,0.0,0.8,10.82,MobilePay,2025-05-28,2025,5,May,28,Wednesday,14,2,22,2,0
121497,402,2025-07-13 08:20:26,2025-07-13,Breakfast,Dine-In,Coffee,,1,2.13,0.0,0.16,2.29,MobilePay,2025-07-13,2025,7,July,13,Sunday,8,6,28,3,1
121498,102,2025-05-15 12:12:14,2025-05-15,Lunch,Takeout,Cheeseburger,,1,4.83,0.48,0.28,4.63,Cash,2025-05-15,2025,5,May,15,Thursday,12,3,20,2,0
121499,103,2025-04-18 15:24:15,2025-04-18,Afternoon,Drive-Thru,French Fries,,1,2.81,0.0,0.25,3.06,Card,2025-04-18,2025,4,April,18,Friday,15,4,16,2,0
121500,202,2025-05-18 15:18:53,2025-05-18,Afternoon,Takeout,Iced Tea,Sugar-Free Syrup,1,1.99,0.0,0.14,2.43,Card,2025-05-18,2025,5,May,18,Sunday,15,6,20,2,1
121501,202,2025-04-20 06:01:55,2025-04-20,Breakfast,Takeout,Egg Muffin,Sausage Patty,1,3.1,0.64,0.33,3.99,Card,2025-04-20,2025,4,April,20,Sunday,6,6,16,2,1
121502,101,2025-08-04 17:54:17,2025-08-04,Afternoon,Delivery,Onion Rings,Small Size,1,2.91,0.0,0.2,2.81,MobilePay,2025-08-04,2025,8,August,4,Monday,17,0,32,3,0
121503,301,2025-07-17 10:55:43,2025-07-17,Morning,Dine-In,Chicken Nuggets (6pc),,3,3.74,0.0,0.67,11.89,Card,2025-07-17,2025,7,July,17,Thursday,10,3,29,3,0
121504,102,2025-05-07 06:52:19,2025-05-07,Breakfast,Drive-Thru,Sausage Biscuit,Extra Egg,1,3.0,0.0,0.38,4.38,Cash,2025-05-07,2025,5,May,7,Wednesday,6,2,19,2,0
121505,102,2025-06-30 17:13:47,2025-06-30,Afternoon,Drive-Thru,French Fries,No Sauce,2,2.51,0.0,0.43,5.45,Cash,2025-06-30,2025,6,June,30,Monday,17,0,27,2,0
121506,101,2025-06-11 14:25:42,2025-06-11,Lunch,Delivery,Veggie Burger,Spicy,1,5.48,0.0,0.38,5.86,MobilePay,2025-06-11,2025,6,June,11,Wednesday,14,2,24,2,0
121507,501,2025-05-10 06:44:14,2025-05-10,Breakfast,Drive-Thru,Hash Browns,Cinnamon,1,2.08,0.0,0.13,2.31,Card,2025-05-10,2025,5,May,10,Saturday,6,5,19,2,1
121508,103,2025-08-02 07:04:13,2025-08-02,Breakfast,Drive-Thru,Sausage Biscuit,,1,3.06,0.0,0.22,3.28,Card,2025-08-02,2025,8,August,2,Saturday,7,5,31,3,1
121509,103,2025-07-02 11:52:08,2025-07-02,Morning,Dine-In,Latte,,2,3.61,0.0,0.51,7.73,Card,2025-07-02,2025,7,July,2,Wednesday,11,2,27,3,0
121510,102,2025-05-06 14:26:19,2025-05-06,Lunch,Drive-Thru,Cheeseburger Combo,,1,7.92,0.0,,,MobilePay,2025-05-06,2025,5,May,6,Tuesday,14,1,19,2,0
121511,401,2025-06-02 18:22:13,2025-06-02,Dinner,Drive-Thru,Double Cheeseburger Combo,,1,9.89,0.0,0.94,10.83,MobilePay,2025-06-02,2025,6,June,2,Monday,18,0,23,2,0
121512,403,2025-04-18 11:58:10,2025-04-18,Lunch,Drive-Thru,Veggie Burger,Add Jalapenos,2,4.99,0.0,0.7,11.48,Card,2025-04-18,2025,4,April,18,Friday,11,4,16,2,0
121513,102,2025-07-01 17:48:36,2025-07-01,Afternoon,Dine-In,Bottled Water,Light Ice,2,1.28,0.38,0.19,2.37,MobilePay,2025-07-01,2025,7,July,1,Tuesday,17,1,27,3,0
121514,103,2025-05-24 07:36:29,2025-05-24,Breakfast,Drive-Thru,Coffee,,1,1.87,0.0,0.13,2.0,Card,2025-05-24,2025,5,May,24,Saturday,7,5,21,2,1
121515,102,2025-06-19 11:12:15,2025-06-19,Lunch,Dine-In,Spicy Chicken Sandwich,,1,5.59,0.56,0.3,5.33,MobilePay,2025-06-19,2025,6,June,19,Thursday,11,3,25,2,0
121516,102,2025-05-23 21:23:39,2025-05-23,Dinner,Delivery,Spicy Chicken Sandwich,Extra Sauce,1,6.22,0.0,0.52,6.99,Card,2025-05-23,2025,5,May,23,Friday,21,4,21,2,0
121517,501,2025-06-18 09:54:57,2025-06-18,Breakfast,Drive-Thru,Egg Muffin,,1,3.4,0.0,0.22,3.62,Card,2025-06-18,2025,6,June,18,Wednesday,9,2,25,2,0
121518,401,2025-07-29 15:03:57,2025-07-29,Afternoon,Delivery,Milkshake,Extra Ice,1,3.65,0.0,0.24,3.89,MobilePay,2025-07-29,2025,7,July,29,Tuesday,15,1,31,3,0
121519,102,2025-06-07 16:59:40,2025-06-07,Afternoon,Takeout,Onion Rings,Extra Sauce,3,3.67,1.18,0.79,11.37,Cash,2025-06-07,2025,6,June,7,Saturday,16,5,23,2,1
121520,501,2025-05-17 11:31:08,2025-05-17,Morning,Drive-Thru,Bottled Water,Light Ice,1,1.54,0.31,0.09,1.32,Card,2025-05-17,2025,5,May,17,Saturday,11,5,20,2,1
121521,402,2025-07-22 20:05:18,2025-07-22,Dinner,Takeout,Double Cheeseburger Combo,,3,10.28,0.0,1.85,32.69,MobilePay,2025-07-22,2025,7,July,22,Tuesday,20,1,30,3,0
121522,401,2025-05-31 05:11:50,2025-05-31,Breakfast,Drive-Thru,Egg Muffin,Sausage Patty,2,3.18,0.0,0.74,9.5,Card,2025-05-31,2025,5,May,31,Saturday,5,5,22,2,1
121523,102,2025-05-08 17:32:21,2025-05-08,Afternoon,Takeout,French Fries,,3,2.37,0.0,0.57,7.68,GiftCard,2025-05-08,2025,5,May,8,Thursday,17,3,19,2,0
121524,403,2025-04-19 14:22:27,2025-04-19,Lunch,Delivery,Chicken Sandwich Combo,Extra Cheese,1,8.8,0.0,0.56,9.86,MobilePay,2025-04-19,2025,4,April,19,Saturday,14,5,16,2,1
121525,102,2025-04-29 23:35:24,2025-04-29,Late Night,Dine-In,Soft Drink (Large),,2,2.1,0.0,0.27,4.47,Card,2025-04-29,2025,4,April,29,Tuesday,23,1,18,2,0
121526,202,2025-06-04 20:46:15,2025-06-04,Dinner,Delivery,Chicken Sandwich Combo,,1,9.93,0.0,0.74,10.67,GiftCard,2025-06-04,2025,6,June,4,Wednesday,20,2,23,2,0
121527,103,2025-05-26 16:56:05,2025-05-26,Afternoon,Drive-Thru,French Fries,,1,3.08,0.0,,3.3,Card,2025-05-26,2025,5,May,26,Monday,16,0,22,2,0
121528,401,2025-06-03 21:53:51,2025-06-03,Dinner,Takeout,Chicken Sandwich,No Sauce,1,5.21,0.0,0.49,5.7,Cash,2025-06-03,2025,6,June,3,Tuesday,21,1,23,2,0
121529,101,2025-07-26 19:09:15,2025-07-26,Dinner,Takeout,French Fries,Extra Sauce,1,2.32,0.0,0.22,2.79,Card,2025-07-26,2025,7,July,26,Saturday,19,5,30,3,1
121530,202,2025-05-31 12:30:17,2025-05-31,Lunch,Drive-Thru,French Fries,,1,2.68,0.0,0.17,2.55,Card,2025-05-31,2025,5,May,31,Saturday,12,5,22,2,1
121531,501,2025-04-13 17:44:39,2025-04-13,Afternoon,Takeout,Soft Drink (Medium),,3,1.59,0.72,0.38,4.43,Cash,2025-04-13,2025,4,April,13,Sunday,17,6,15,2,1
121532,102,2025-05-18 18:50:39,2025-05-18,Dinner,Delivery,Veggie Burger,,1,5.35,0.0,0.35,5.7,Card,2025-05-18,2025,5,May,18,Sunday,18,6,20,2,1
121533,402,2025-06-16 12:59:46,2025-06-16,Lunch,Dine-In,Chicken Sandwich Combo,,1,8.92,0.0,0.54,9.46,MobilePay,2025-06-16,2025,6,June,16,Monday,12,0,25,2,0
121534,301,2025-05-18 17:09:11,2025-05-18,Afternoon,Drive-Thru,Soft Drink (Medium),Almond Milk,1,1.7,0.0,0.17,2.57,Card,2025-05-18,2025,5,May,18,Sunday,17,6,20,2,1
121535,401,2025-08-03 15:51:40,2025-08-03,Afternoon,Drive-Thru,French Fries,Small Size,3,2.19,0.0,0.37,6.04,GiftCard,2025-08-03,2025,8,August,3,Sunday,15,6,31,3,1
121536,403,2025-05-06 14:06:59,2025-05-06,Lunch,Dine-In,Cheeseburger Combo,,1,8.75,0.0,0.74,9.49,Card,2025-05-06,2025,5,May,6,Tuesday,14,1,19,2,0
121537,401,2025-07-23 16:08:03,2025-07-23,Afternoon,Takeout,Onion Rings,No Sauce,1,2.99,0.3,0.26,2.95,Cash,2025-07-23,2025,7,July,23,Wednesday,16,2,30,3,0
121538,403,2025-08-04 12:05:56,2025-08-04,Lunch,Drive-Thru,Spicy Chicken Sandwich,Add Bacon,1,5.19,0.0,0.56,6.75,Card,2025-08-04,2025,8,August,4,Monday,12,0,32,3,0
121539,103,2025-07-13 13:25:30,2025-07-13,Lunch,Delivery,Double Cheeseburger Combo,,1,8.55,0.0,0.51,9.06,Card,2025-07-13,2025,7,July,13,Sunday,13,6,28,3,1
121540,501,2025-05-24 18:29:30,2025-05-24,Dinner,Takeout,Chicken Sandwich Combo,Gluten-Free Bun,1,8.98,0.0,0.7,10.68,Card,2025-05-24,2025,5,May,24,Saturday,18,5,21,2,1
121541,403,2025-05-04 19:33:49,2025-05-04,Dinner,Delivery,Cheeseburger Combo,,1,9.38,0.0,0.75,10.13,Card,2025-05-04,2025,5,May,4,Sunday,19,6,18,2,1
121542,202,2025-05-11 15:40:53,2025-05-11,Afternoon,Takeout,Onion Rings,Extra Sauce,1,3.61,0.0,0.27,4.13,GiftCard,2025-05-11,2025,5,May,11,Sunday,15,6,19,2,1
121543,101,2025-05-13 12:19:55,2025-05-13,Lunch,Dine-In,Chicken Sandwich Combo,No Pickles,1,8.76,0.0,0.7,9.46,Card,2025-05-13,2025,5,May,13,Tuesday,12,1,20,2,0
121544,202,2025-07-31 11:44:34,2025-07-31,Morning,Takeout,Chicken Nuggets (6pc),,1,3.59,0.0,0.23,3.82,Card,2025-07-31,2025,7,July,31,Thursday,11,3,31,3,0
121545,401,2025-04-19 13:29:13,2025-04-19,Lunch,Delivery,Chicken Sandwich,,1,5.56,0.0,0.53,6.09,Card,2025-04-19,2025,4,April,19,Saturday,13,5,16,2,1
121546,402,2025-07-02 21:23:59,2025-07-02,Dinner,Takeout,Cheeseburger Combo,,2,7.99,0.0,1.2,17.18,Cash,2025-07-02,2025,7,July,2,Wednesday,21,2,27,3,0
121547,202,2025-07-02 11:29:06,2025-07-02,Lunch,Dine-In,Iced Tea,Almond Milk,1,1.93,0.0,0.24,2.87,MobilePay,2025-07-02,2025,7,July,2,Wednesday,11,2,27,3,0
121548,202,2025-06-26 10:20:36,2025-06-26,Breakfast,Takeout,Coffee,,1,2.04,0.0,0.12,2.16,Card,2025-06-26,2025,6,June,26,Thursday,10,3,26,2,0
121549,402,2025-05-15 11:42:54,2025-05-15,Lunch,Dine-In,Double Cheeseburger Combo,,1,10.6,0.0,0.8,11.4,Card,2025-05-15,2025,5,May,15,Thursday,11,3,20,2,0
121550,301,2025-07-28 14:57:45,2025-07-28,Lunch,Dine-In,Veggie Burger,Add Bacon,1,5.2,0.0,0.53,6.73,Cash,2025-07-28,2025,7,July,28,Monday,14,0,31,3,0
121551,201,2025-05-15 13:45:33,2025-05-15,Lunch,Takeout,Cheeseburger,,1,4.42,0.0,0.29,4.71,Card,2025-05-15,2025,5,May,15,Thursday,13,3,20,2,0
121552,101,2025-07-16 05:38:29,2025-07-16,Breakfast,Drive-Thru,Breakfast Burrito,,1,3.52,0.0,0.26,3.78,Card,2025-07-16,2025,7,July,16,Wednesday,5,2,29,3,0
121553,102,2025-07-06 22:12:45,2025-07-06,Late Night,Drive-Thru,Onion Rings,Extra Sauce,2,2.91,0.0,0.51,6.83,GiftCard,2025-07-06,2025,7,July,6,Sunday,22,6,27,3,1
121554,101,2025-04-23 13:11:42,2025-04-23,Lunch,Takeout,Cheeseburger Combo,,1,8.38,0.0,0.54,8.92,MobilePay,2025-04-23,2025,4,April,23,Wednesday,13,2,17,2,0
121555,102,2025-07-24 10:08:12,2025-07-24,Breakfast,Drive-Thru,Hash Browns,Sausage Patty,2,1.96,0.0,0.41,6.73,Card,2025-07-24,2025,7,July,24,Thursday,10,3,30,3,0
121556,103,2025-04-28 20:25:48,2025-04-28,Dinner,Drive-Thru,Spicy Chicken Sandwich,Extra Sauce,2,5.99,0.0,0.87,13.35,Card,2025-04-28,2025,4,April,28,Monday,20,0,18,2,0
121557,102,2025-05-13 20:05:13,2025-05-13,Dinner,Takeout,Chicken Sandwich Combo,,1,8.59,0.43,0.59,8.75,Card,2025-05-13,2025,5,May,13,Tuesday,20,1,20,2,0
121558,202,2025-04-11 18:16:24,2025-04-11,Dinner,Delivery,Onion Rings,,1,3.56,0.0,0.28,3.84,Card,2025-04-11,2025,4,April,11,Friday,18,4,15,2,0
121559,201,2025-08-08 19:00:32,2025-08-08,Dinner,Takeout,Onion Rings,Extra Sauce,1,3.06,0.0,0.28,3.59,Cash,2025-08-08,2025,8,August,8,Friday,19,4,32,3,0
121560,401,2025-05-24 07:00:30,2025-05-24,Breakfast,Takeout,Latte,Light Ice,2,3.23,0.0,0.39,6.85,Card,2025-05-24,2025,5,May,24,Saturday,7,5,21,2,1
121561,102,2025-04-27 12:02:14,2025-04-27,Lunch,Drive-Thru,Veggie Burger,,1,4.98,0.0,0.42,5.4,Cash,2025-04-27,2025,4,April,27,Sunday,12,6,17,2,1
121562,201,2025-08-07 16:50:58,2025-08-07,Afternoon,Dine-In,Chicken Nuggets (6pc),,2,3.13,0.0,0.38,6.64,MobilePay,2025-08-07,2025,8,August,7,Thursday,16,3,32,3,0
121563,501,2025-08-03 11:35:04,2025-08-03,Lunch,Drive-Thru,Chicken Sandwich Combo,,3,9.43,0.0,2.4,30.69,Unknown,2025-08-03,2025,8,August,3,Sunday,11,6,31,3,1
121564,201,2025-07-09 10:57:25,2025-07-09,Breakfast,Drive-Thru,Sausage Biscuit,,1,3.22,0.0,0.21,3.43,Cash,2025-07-09,2025,7,July,9,Wednesday,10,2,28,3,0
121565,301,2025-06-05 18:09:55,2025-06-05,Dinner,Drive-Thru,Chicken Sandwich,Add Jalapenos,1,5.29,0.0,0.43,6.12,Cash,2025-06-05,2025,6,June,5,Thursday,18,3,23,2,0
121566,201,2025-06-29 18:30:19,2025-06-29,Dinner,Takeout,Chicken Sandwich Combo,No Sauce,1,9.02,0.0,0.59,9.61,Card,2025-06-29,2025,6,June,29,Sunday,18,6,26,2,1
121567,201,2025-06-28 07:32:40,2025-06-28,Breakfast,Drive-Thru,Breakfast Burrito,,1,3.87,0.0,0.46,5.53,Card,2025-06-28,2025,6,June,28,Saturday,7,5,26,2,1
121568,101,2025-06-06 14:58:03,2025-06-06,Lunch,Drive-Thru,Double Cheeseburger,,1,5.09,0.25,0.41,5.25,Card,2025-06-06,2025,6,June,6,Friday,14,4,23,2,0
121569,201,2025-06-21 11:07:48,2025-06-21,Morning,Takeout,Bottled Water,Almond Milk,1,1.4,0.42,0.13,1.81,Cash,2025-06-21,2025,6,June,21,Saturday,11,5,25,2,1
121570,402,2025-05-16 15:53:05,2025-05-16,Afternoon,Takeout,French Fries,,1,2.87,0.0,0.24,3.11,Card,2025-05-16,2025,5,May,16,Friday,15,4,20,2,0
121571,202,2025-06-27 22:49:00,2025-06-27,Late Night,Delivery,French Fries,,1,2.28,0.0,0.21,2.49,Card,2025-06-27,2025,6,June,27,Friday,22,4,26,2,0
121572,101,2025-04-23 20:10:30,2025-04-23,Dinner,Dine-In,Double Cheeseburger Combo,,1,10.14,0.0,0.76,10.9,Cash,2025-04-23,2025,4,April,23,Wednesday,20,2,17,2,0
121573,501,2025-07-01 14:23:18,2025-07-01,Lunch,Delivery,Spicy Chicken Sandwich,,1,5.12,0.0,0.36,5.48,Card,2025-07-01,2025,7,July,1,Tuesday,14,1,27,3,0
121574,101,2025-05-27 18:38:32,2025-05-27,Dinner,Dine-In,Chicken Sandwich Combo,,1,9.22,0.0,0.78,10.0,Cash,2025-05-27,2025,5,May,27,Tuesday,18,1,22,2,0
121575,401,2025-06-04 06:59:26,2025-06-04,Breakfast,Drive-Thru,Pancake Platter,Cinnamon,2,4.98,0.0,0.81,10.97,Card,2025-06-04,2025,6,June,4,Wednesday,6,2,23,2,0
121576,103,2025-06-07 14:37:11,2025-06-07,Lunch,Drive-Thru,Chicken Nuggets (10pc),,2,4.45,1.78,0.52,7.64,Cash,2025-06-07,2025,6,June,7,Saturday,14,5,23,2,1
121577,101,2025-04-16 12:18:12,2025-04-16,Lunch,Dine-In,Chicken Nuggets (10pc),,2,5.38,0.0,0.78,11.54,Card,2025-04-16,2025,4,April,16,Wednesday,12,2,16,2,0
121578,401,2025-07-07 17:14:43,2025-07-07,Afternoon,Drive-Thru,Onion Rings,,1,2.93,0.0,0.25,3.18,Card,2025-07-07,2025,7,July,7,Monday,17,0,28,3,0
121579,402,2025-08-03 18:50:24,2025-08-03,Dinner,Drive-Thru,Chicken Sandwich Combo,No Sauce,1,8.58,0.0,0.69,9.27,Card,2025-08-03,2025,8,August,3,Sunday,18,6,31,3,1
121580,101,2025-06-24 11:19:57,2025-06-24,Morning,Dine-In,Latte,Sugar-Free Syrup,1,3.29,0.0,0.25,3.84,MobilePay,2025-06-24,2025,6,June,24,Tuesday,11,1,26,2,0
121581,403,2025-06-13 14:01:43,2025-06-13,Lunch,Dine-In,Chicken Sandwich Combo,,1,9.56,0.0,0.86,10.42,Card,2025-06-13,2025,6,June,13,Friday,14,4,24,2,0
121582,401,2025-04-13 23:37:49,2025-04-13,Late Night,Drive-Thru,Soft Drink (Large),Sugar-Free Syrup,1,1.89,0.0,0.2,2.39,Card,2025-04-13,2025,4,April,13,Sunday,23,6,15,2,1
121583,501,2025-06-18 12:36:52,2025-06-18,Lunch,Dine-In,Chicken Sandwich Combo,,1,9.02,0.0,0.57,8.69,MobilePay,2025-06-18,2025,6,June,18,Wednesday,12,2,25,2,0
121584,101,2025-06-08 07:21:43,2025-06-08,Breakfast,Dine-In,Egg Muffin,,1,3.35,0.0,0.22,3.57,MobilePay,2025-06-08,2025,6,June,8,Sunday,7,6,23,2,1
121585,202,2025-05-22 12:42:55,2025-05-22,Lunch,Delivery,Onion Rings,Small Size,2,3.34,0.0,0.36,6.44,Card,2025-05-22,2025,5,May,22,Thursday,12,3,21,2,0
121586,202,2025-08-03 06:55:46,2025-08-03,Breakfast,Takeout,Bottled Water,,1,1.45,0.0,0.11,1.56,Card,2025-08-03,2025,8,August,3,Sunday,6,6,31,3,1
121587,201,2025-07-13 16:34:45,2025-07-13,Afternoon,Takeout,Side Salad,,1,2.76,0.0,0.19,2.95,Card,2025-07-13,2025,7,July,13,Sunday,16,6,28,3,1
121588,403,2025-05-22 21:00:06,2025-05-22,Dinner,Takeout,Chicken Sandwich Combo,,1,8.58,1.06,0.76,10.28,Cash,2025-05-22,2025,5,May,22,Thursday,21,3,21,2,0
121589,301,2025-07-11 10:09:36,2025-07-11,Breakfast,Takeout,Hash Browns,,1,1.91,0.0,0.18,2.09,Card,2025-07-11,2025,7,July,11,Friday,10,4,28,3,0
121590,301,2025-04-28 18:04:27,2025-04-28,Dinner,Drive-Thru,Chicken Sandwich Combo,,1,8.45,0.0,0.76,9.21,Cash,2025-04-28,2025,4,April,28,Monday,18,0,18,2,0
121591,202,2025-07-02 21:52:15,2025-07-02,Dinner,Delivery,Double Cheeseburger,,1,4.52,0.0,0.29,4.81,Card,2025-07-02,2025,7,July,2,Wednesday,21,2,27,3,0
121592,402,2025-04-13 11:45:50,2025-04-13,Morning,Takeout,Egg Muffin,,1,3.35,0.0,0.27,3.62,Card,2025-04-13,2025,4,April,13,Sunday,11,6,15,2,1
121593,401,2025-07-26 13:57:25,2025-07-26,Lunch,Drive-Thru,Chicken Sandwich,No Pickles,2,5.72,0.0,0.69,12.13,MobilePay,2025-07-26,2025,7,July,26,Saturday,13,5,30,3,1
121594,103,2025-05-27 14:03:40,2025-05-27,Lunch,Dine-In,Spicy Chicken Sandwich,Extra Sauce,1,4.73,0.0,0.45,5.43,Card,2025-05-27,2025,5,May,27,Tuesday,14,1,22,2,0
121595,103,2025-07-07 09:09:59,2025-07-07,Breakfast,Dine-In,Breakfast Burrito,,1,3.49,0.0,0.26,3.75,Card,2025-07-07,2025,7,July,7,Monday,9,0,28,3,0
121596,402,2025-04-11 10:48:29,2025-04-11,Morning,Dine-In,Latte,,1,3.39,0.0,0.29,3.68,Card,2025-04-11,2025,4,April,11,Friday,10,4,15,2,0
121597,103,2025-04-29 19:13:21,2025-04-29,Dinner,Delivery,Spicy Chicken Sandwich,No Onions,1,6.43,0.0,0.47,6.9,GiftCard,2025-04-29,2025,4,April,29,Tuesday,19,1,18,2,0
121598,401,2025-06-09 21:51:59,2025-06-09,Dinner,Dine-In,French Fries,,1,2.65,0.0,0.19,2.84,Card,2025-06-09,2025,6,June,9,Monday,21,0,24,2,0
